country,location_name,latitude,longitude,continent,mean_temp,mean_precip,mean_pm25,n
China,Beijing,39.93,116.39,Asia,25.246715328467154,0.16985401459854013,104.9029197080292,137
China,Beijing Shi,39.93,116.39,Asia,24.3,0.0,54.9,1
Colombia,Bogota,4.6,-74.0833,South America,14.3,0.08,15.9,1
Colombia,Bogota,4.6,-74.08,South America,13.5,0.02,13.6,1
Comoros,Moroni,-11.7042,43.2403,Africa,26.95230769230769,0.26573846153846153,9.297138461391743,650
Comoros,Moroni,-11.7,43.24,Africa,25.332846715328465,0.10481751824817517,4.992518248175183,137
Congo,Brazzaville,-4.26,15.28,Africa,30.81159420289855,0.004565217391304348,17.86300724637681,138
Congo,Brazzaville,-4.2592,15.2847,Africa,25.309553158705704,0.15395993836671804,26.871502310660297,649
Costa Rica,San Andres,9.7333,-84.0833,North America,17.023255813953487,0.12767441860465117,6.753488372093023,43
Costa Rica,San Ignacio,9.8,-84.17,North America,20.098347107438016,0.10057851239669421,15.36595041322314,121
Costa Rica,San Ignacio,9.8,-84.1667,North America,19.096540880503145,0.1340880503144654,10.098207547169812,318
Costa Rica,San Jose,9.9333,-84.0833,North America,18.95105633802817,0.06102112676056337,9.250651411137111,284
Costa Rica,San Juan,9.97,-84.08,North America,23.75,0.19875,19.8,16
Cote d'Ivoire,Yamoussoukro,6.8167,-5.2833,Africa,22.836890243902438,0.03981707317073171,8.776265243902438,328
Croatia,Zagreb,45.8,16.0,Europe,14.314993646759847,0.09870393900889454,21.945984752223637,787
Cuba,Havana,23.13,-82.36,North America,26.524460431654678,0.10129496402877698,9.389640287769785,139
Cuba,Havana,23.1319,-82.3642,North America,22.01251931993818,0.01704791344667697,9.914459042615464,647
Cyprus,Nicosia,35.1667,33.3667,Europe,22.21871165644172,0.032791411042944786,13.819041411628023,652
Cyprus,Nicosia,35.17,33.37,Europe,33.960144927536234,0.0026086956521739132,11.62463768115942,138
Czech Republic,Prague,50.08,14.47,Europe,22.524264705882356,0.15058823529411766,6.850257352941177,136
Czech Republic,Prague,50.0833,14.4667,Europe,8.9329754601227,0.054003067484662576,19.196564417324183,652
Democratic Republic of Congo,Kinshasa,-4.3,15.3,Other,26.144218551461247,0.12409148665819568,25.320590850849467,787
Denmark,Copenhagen,55.6667,12.5833,Europe,9.294623655913979,0.06852534562211982,11.518041474874119,651
Denmark,Copenhagen,55.67,12.58,Europe,19.145652173913042,0.15543478260869564,5.412934782608696,138
Djibouti,Djibouti,11.595,43.1481,Africa,30.403846153846153,0.012292307692307693,28.838507691720817,650
Djibouti,Djibouti,11.6,43.15,Africa,36.214598540145985,0.07430656934306569,22.62886861313869,137
Dominica,Roseau,15.3,-61.4,North America,26.521628498727736,0.12597964376590332,10.848594148553358,786
Dominican Republic,Santo Domingo,18.4667,-69.9,North America,23.351617873651772,0.13400616332819723,13.856725731895223,649
Dominican Republic,Santo Domingo,18.47,-69.9,North America,26.909420289855074,0.09405797101449276,9.280434782608696,138
Ecuador,Quito,-0.22,-78.5,South America,11.476258992805755,0.01366906474820144,19.950539568345324,139
Ecuador,Quito,-0.2167,-78.5,South America,10.204798761609908,0.09941176470588235,8.264094427392209,646
Egypt,Cairo,30.05,31.25,Africa,25.303299492385786,0.0005710659898477158,33.29520304568528,788
El Salvador,San Salvador,13.7086,-89.2031,North America,23.49938080495356,0.19560371517027864,21.202623839304543,646
El Salvador,San Salvador,13.71,-89.2,North America,23.445985401459854,0.438029197080292,18.381313868613137,137
Equatorial Guinea,Malabo,3.75,8.78,Africa,27.219424460431654,0.5253237410071943,2.61589928057554,139
Equatorial Guinea,Malabo,3.75,8.7833,Africa,26.733435582822086,0.30714723926380366,14.041825153666771,652
Eritrea,Asmara,15.33,38.93,Africa,23.151079136690647,0.3234532374100719,14.67525179856115,139
Eritrea,Asmara,15.3333,38.9333,Africa,20.7978527607362,0.04302147239263804,20.20338956996707,652
Estonia,Tallinn,59.43,24.73,Europe,19.963768115942027,0.12572463768115943,5.903260869565218,138
Estonia,Tallinn,59.4339,24.7281,Europe,7.105538461538462,0.08495384615384616,8.654953846740723,650
Estonie,Tallinn,59.43,24.73,Other,23.3,0.0,17.6,1
Ethiopia,Addis Ababa,9.03,38.7,Africa,20.71323529411765,0.6929411764705882,18.544044117647058,136
Ethiopia,Addis Ababa,9.0333,38.7,Africa,19.16589861751152,0.11890937019969278,27.663394776386784,651
Ethiopia,Addis Abeba,9.03,38.7,Africa,19.8,0.34,7.1,1
Ethiopia,Addis Abeba,9.0333,38.7,Africa,18.2,0.01,13.3,1
Fiji Islands,Suva,-18.1333,178.4167,Oceania,25.236559139784948,0.3546082949308756,6.087119816107684,651
Fiji Islands,Suva,-18.13,178.42,Oceania,22.600719424460433,0.3418705035971223,4.345071942446044,139
Finland,Helsinki,60.1756,24.9342,Europe,6.6963133640553,0.07958525345622121,7.390698924145207,651
Finland,Helsinki,60.18,24.93,Europe,20.257553956834535,0.08532374100719424,5.833992805755395,139
France,Paris,48.8667,2.3333,Europe,11.74723076923077,0.08267692307692308,19.952799998826247,650
France,Paris,48.87,2.33,Europe,21.619424460431652,0.150431654676259,6.647050359712231,139
Gabon,Libreville,0.38,9.45,Africa,27.807971014492754,0.08565217391304349,9.989782608695652,138
Gabon,Libreville,0.3833,9.45,Africa,26.26774193548387,0.21181259600614438,14.971751151487757,651
Gambia,Banjul,13.45,-16.58,Africa,29.5,0.17306569343065695,11.931313868613138,137
Gambia,Banjul,13.4531,-16.5775,Africa,23.757164869029275,0.1098613251155624,36.257349771226316,649
Georgia,Tbilisi,41.725,44.7908,Asia,15.183384615384616,0.05095384615384615,14.46103076934081,650
Georgia,Tbilisi,41.73,44.79,Asia,27.672262773722625,0.06262773722627737,10.496642335766422,137
Germany,Berlin,52.5167,13.4,Europe,9.716129032258065,0.06591397849462365,16.81503840187178,651
Germany,Berlin,52.52,13.4,Europe,23.151079136690647,0.07589928057553957,6.235503597122302,139
Ghana,Accra,5.55,-0.22,Africa,28.015107913669063,0.08877697841726619,6.606438848920863,139
